record_id,container_path,member_path,nested_depth,size_bytes,compressed_bytes,crc32,sha256,extension,phase,artifact_type,evidence_role,status,duplicate_group
Z000078,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/real_world_protocol/forms/01_case_screen.md,0,1251,852,5096b4e7,d9908dbd1749feeb64fbdf4f3670d9aea7ddfcdab6632d187824cb176cb9ab3d,md,v0.4-operationalization,specification-or-protocol,archival-calibration,zip-member,D0738
Z000079,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/real_world_protocol/forms/02_private_intake.md,0,1215,732,c8a9baf0,f125d9555bbf23d282e27c3484668f2f4d304abcf72a3903dcba835f0c4b3373,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0817
Z000080,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/real_world_protocol/forms/03_mandate.md,0,1219,707,7d1f3ef0,9f95fa7719ac4610ce4efb2f61e692489a77b48badf638ebcda555f189f875a3,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0529
Z000081,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/real_world_protocol/forms/04_consent_and_data_boundary.md,0,1105,713,b125fd35,5df7e736a881f3f993a64a0dc27e620332dfc5176c0aeb5ed0443727781faa77,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0302
Z000082,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/real_world_protocol/forms/05_relation_stance_and_explainback.md,0,815,577,ed4b6c0f,50ea2b5ba5f4504cc593d9d2ecae06aa0e6c1931c0ef68852df4a89f85461ac0,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0256
Z000083,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/real_world_protocol/forms/06_followup.md,0,728,570,8a08a4e8,88d4f505bfd63b621e9ded9c1733fc781277b6aae109197183e3f918d0d08ae0,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0452
Z000084,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/real_world_protocol/forms/07_independent_adjudication.md,0,1158,742,f158eaf3,58487eea8df7930433f7d15b6886de75406dd6112c9a7afa78863ea4928af5d2,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0286
Z000085,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/related_work/01_协议栈与相关理论边界.md,0,8389,4400,ffb781e9,6370463e62cd48a01ef04694190ed70548317ca4c53f1f5d1553324b59f94a7e,md,v0.4-operationalization,theory,synthesis-or-claim,zip-member,D0315
Z000086,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/release/RELEASE_NOTES_v0.4.md,0,2143,1378,d80ac340,2866ceda94fb564710238b3895ac9a4e18e0bfceabc9ea77a280e176b05417a6,md,v0.4-operationalization,text-source,supporting-material,zip-member,D0135
Z000087,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/roadmap/01_下一阶段研究程序.md,0,8486,4485,cca09c31,f49dd8cee7a730e56e18e230c25af88f12dceee104dfcc27a20ab9ddfe4d8f11,md,v0.4-operationalization,research-program,supporting-material,zip-member,D0827
Z000088,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/spec/01_最小协议内核_v0.4.md,0,5728,3123,27cc81cb,8ce9bf2bb9f9036f984396ed37b16fddc07b829626deb487ec9d1f26eb073154,md,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,D0461
Z000089,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/spec/object_materialization_decisions.json,0,1653,659,f63a0c5c,5d0ad96466243d06cb40e6b55613ad21ddaa8b4ea171afbc22f2a0e7188b4348,json,v0.4-operationalization,specification-or-protocol,supporting-material,zip-member,
Z000090,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/theory/01_统一理论重建_v0.4.md,0,22220,10551,659180d5,c29dc4212e5e8bedb59098d4381b39a84f39be8e65b9f11d55795e3ccf75e1b6,md,v0.4-operationalization,theory,synthesis-or-claim,zip-member,D0645
Z000091,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/theory/02_关系模式操作化_v0.4.md,0,12905,6351,98582563,67fb11d5150a706e4935e9fe7a351e3d4095ff4645553d2c066faf4bd4062d63,md,v0.4-operationalization,theory,synthesis-or-claim,zip-member,D0336
Z000092,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/theory/03_最小本体与概念收敛_v0.4.md,0,10117,5183,93cf37a5,82f063338a2cc2eec7aa2858d6d85e74d857af449feb6f90ebcca65c8a7a1694,md,v0.4-operationalization,theory,synthesis-or-claim,zip-member,D0426
Z000093,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4.zip,Towow_A2A_Independent_Research_v0.4/theory/04_形式命题与可反驳条件_v0.4.md,0,8461,4536,9494599c,870103c4ce6027ad4ab3383a84c2f7e0046288bbcc44f3c2a814de1d9cb8e396,md,v0.4-operationalization,theory,synthesis-or-claim,zip-member,D0443
Z000094,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/00_EXECUTIVE_SYNTHESIS.md,0,9780,5248,fa1e884e,d79a2b98c5b061e83d0e97c75b25100de1ef95c8adbddfc67bc1759359e67485,md,v0.6-public-process,orientation,supporting-material,zip-member,D0725
Z000095,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/00_EXECUTIVE_SYNTHESIS_v0.5.md,0,919,697,d1c0142c,c1838e6bf532af3a6d25a1e6c9d7cac98d41d9ca81518599a3af5cbb63550838,md,v0.6-public-process,orientation,supporting-material,zip-member,D0636
Z000096,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/00_EXECUTIVE_SYNTHESIS_v0.6.md,0,3666,2264,397c3101,a196141a028b8bf12363eb6fafdaa15785a8477c7508b117693c2f94a1e7e139,md,v0.6-public-process,orientation,supporting-material,zip-member,D0532
Z000097,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/01_CURRENT_RESEARCH_STATE.md,0,4465,2605,004fb092,6f3d2927c0eb8412ae0e12db811cdfe0e21339356e83d9a12fada1a75fb370f6,md,v0.6-public-process,text-source,supporting-material,zip-member,D0357
Z000098,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/01_CURRENT_RESEARCH_STATE_v0.6.md,0,1349,929,f36b7562,8d00e87851b00963ed3d47da3c109eae886d0361eb3ddecede8c2098fc70126e,md,v0.6-public-process,text-source,supporting-material,zip-member,D0463
Z000099,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/02_RESEARCH_CHARTER.md,0,5174,2898,0232b7b7,61d0003c8a8f9000ab7b0baea713248ebcb194aad88d9d5316fab38de4689602,md,v0.6-public-process,text-source,supporting-material,zip-member,D0311
Z000100,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/CHECKSUMS.sha256,0,29153,12240,b2469391,f5476436e74c328b0684017dcb13f00fa12174f394ee0a4c8a5a4c15364aa82b,sha256,v0.6-public-process,integrity-metadata,provenance-or-integrity,zip-member,D0833
Z000101,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/CHECKSUMS_v0.6.sha256,0,29153,12240,b2469391,f5476436e74c328b0684017dcb13f00fa12174f394ee0a4c8a5a4c15364aa82b,sha256,v0.6-public-process,integrity-metadata,provenance-or-integrity,zip-member,D0833
Z000102,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/MANIFEST.json,0,45664,13667,cc429ade,b58ae4508fc640e54a3c4860a6ead867d702382a8ab6e31cc1b29c212de7df35,json,v0.6-public-process,manifest,provenance-or-integrity,zip-member,D0596
Z000103,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/MANIFEST_v0.5.json,0,21534,7119,3a9d2751,dc85c0bd4d7073fd77ff11a1546f73eae8b67a2338043cf8be55f404e18c8dd8,json,v0.6-public-process,manifest,provenance-or-integrity,zip-member,D0750
Z000104,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/MANIFEST_v0.6.json,0,45664,13667,cc429ade,b58ae4508fc640e54a3c4860a6ead867d702382a8ab6e31cc1b29c212de7df35,json,v0.6-public-process,manifest,provenance-or-integrity,zip-member,D0596
Z000105,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/README.md,0,2268,1244,7ce7ba8e,10d99739258668c5381bb42190d84a12e67ef702dba8f7c7f0a1870723b258ae,md,v0.6-public-process,orientation,supporting-material,zip-member,D0055
Z000106,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/crossrail/CASE_REPORT.md,0,6995,3364,0e9f5439,cd44d550567a07eea04d7ef6c793ca55b1fa5891751a3418f19dbbd0d6986803,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0691
Z000107,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/crossrail/case.json,0,11900,3633,2e5bbc63,08aaa6fd4edfeac7e7b2d9658902c8a351d8215c51b1c270444e1fa922e59386,json,v0.6-public-process,structured-data,archival-calibration,zip-member,D0030
Z000108,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/microsoft_linkedin/CASE_REPORT.md,0,6928,3357,70f03971,6ffc155ddb5d5cff222b050a77bd65d8193dbff6c598c29f537316feb8cff54f,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0359
Z000109,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/microsoft_linkedin/case.json,0,11430,3559,6a54fa48,9810bfab149cd138e376fabae830b4ec47d6c2d175bf10687bb7ab34495c54bd,json,v0.6-public-process,structured-data,archival-calibration,zip-member,D0509
Z000110,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/sgma_coordination/CASE_REPORT.md,0,7453,3570,6ca83da5,769ccfc07be67e0463142e82c88e0689194bc87737b40c4bf304a6b20a7551d2,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0381
Z000111,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/sgma_coordination/case.json,0,11252,3522,7c2344ca,3427beb2b4108856a769c9ffd94f1036415af506d08642e18a24013d108cbb9c,json,v0.6-public-process,structured-data,archival-calibration,zip-member,D0162
Z000112,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/sidewalk_toronto/CASE_REPORT.md,0,7227,3504,a3c00d9c,2e35f37e1a8d48f8391b092287f5db1a511f7ad43a60556b406c4763565817f8,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0151
Z000113,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/sidewalk_toronto/case.json,0,11451,3679,47932951,449123664352f3ff4f1dfa45794d980c4a7f997ebdbaa70aa9eae9d84b5298b3,json,v0.6-public-process,structured-data,archival-calibration,zip-member,D0208
Z000114,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/uk_open_banking/CASE_REPORT.md,0,6799,3300,a893f733,17232d972a9e86b65417a15eeae91a8006f6de7387944ab5a33bbef3d467988c,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0077
Z000115,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/archival_cases/uk_open_banking/case.json,0,10930,3367,9275b8fd,19b043bc5eb821b62536ceefdc5408d90f4581e5c7874e8b6f2555e4d1ebaea9,json,v0.6-public-process,structured-data,archival-calibration,zip-member,D0085
Z000116,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/cases/01_LinkedIn_Microsoft.md,0,1605,1110,525d80be,8279b77f70e884ec0a691e767ee2873d792e7e821779e26489c92e768c9fd2dc,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0420
Z000117,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/cases/02_Amazon_iRobot.md,0,1246,895,f51e654b,739a350f7ffdb7e9785330a496754accae28403d154311ebf7cbbf77183eb979,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0372
Z000118,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/cases/03_NASA_HLS.md,0,1263,933,5d04a10f,f08c4f3e12e4d0f9fdc8f5bd0e84873716f623fc0a2a19975e59cbccde841ae8,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0811
Z000119,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/cases/04_固定语法谈判语料.md,0,1271,903,8cdb114c,9f0ea0a1b7bfab895e858d8e83999f8f67e95cb605276e8ea9fe772c712ace01,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0527
Z000120,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/cases/05_公开访谈语料.md,0,1135,866,996d02ae,e9d1a9f7e9929d4ace247f8d1d3581277343a9d2457c6eaec331c91646983210,md,v0.6-public-process,text-source,archival-calibration,zip-member,D0795
Z000121,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/01_全量实验统一重审_v0.4.md,0,17268,8689,ee289e9b,4accaf98341c484a3b2128da241f214d704a2dbd29a76da9a3406726e303fbd2,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0236
Z000122,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/02_主张证据与Design_Delta总账_v0.4.md,0,4381,2510,aa984095,f5699e06046ea5269991e06380245d92c667a56f87335c5aee6057305e01f34b,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0835
Z000123,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/03_历史资料来源地图.md,0,3040,1778,673cbafc,e7d2a209d55d692a8871c4b90c0a79b6b91f62ce2b146c27aa1794d7bfce6aac,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0791
Z000124,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/04_公开现实证据方法_v0.6.md,0,6254,3621,e2ebd0a0,5aed208d08dbbcb4df184f968042130f1e416bde2edcfcd1cec44cafb270073d,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0295
Z000125,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/04_公开证据主张更新_v0.5.md,0,2280,1391,b8aef860,563dedb19fa82dd12eea41c7c24f4504136b8e0be380af4fc82e4d49346d6bd6,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0277
Z000126,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/05_公开案例语料库地图_v0.6.md,0,3086,1978,19fcbc35,1508c893887db36d58b2a97cb5823bbf31690033828bb5f0566dbd830453ae77,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0068
Z000127,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/06_公开案例横向综合_v0.6.md,0,5672,3196,f6686afc,5927d3eb6f10bf4d0e4cacf0ed9e7fa45dd257d34365d4aeb76cf2cc79b37da6,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0290
Z000128,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/07_七案跨案例综合_v0.6.md,0,3232,2024,9581f840,c7e7116ba8634776b0f3d9e0ed12da7693ef5da32f196732326600d812d5d53e,md,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0670
Z000129,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/archival_case_ledger.json,0,62773,14108,8ed07a1a,b09e0b66a52bd242e9b4798badb762fee8b030e1a2c852218b8765d6ec37163c,json,v0.6-public-process,evidence-or-decision-ledger,archival-calibration,zip-member,D0582
Z000130,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/claim_evidence_ledger.json,0,11334,4059,70a436a9,9c0061c3d91480a1625a030798f1cd11b0033ba136137fa00041783b7de6ea61,json,v0.6-public-process,evidence-or-decision-ledger,supporting-material,zip-member,D0521
Z000131,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/experiment_ledger.json,0,23525,8123,1802aa21,4033e9dacbefcfce4a0b8ae041b5201d4fdc00cb6da078419602713397493d3d,json,v0.6-public-process,experiment-or-result,mechanism-test-or-result,zip-member,D0196
Z000132,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/evidence/public_archival_claim_ledger.json,0,2520,793,6d56b7dd,76dd61815956e1ba538d730ab23d90344b941dfcde52d03f9b45b0316a6ba53f,json,v0.6-public-process,evidence-or-decision-ledger,archival-calibration,zip-member,D0384
Z000133,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_extended/REPORT.md,0,6593,3787,ac4b46dc,5876e2cd9a9c27704b9cb7e88f2da9769f7a952158bf8d096b389130e6f5c981,md,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0287
Z000134,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_extended/analyze.py,0,8207,2890,2cb6ac73,a5ef5bbb6481024e974fb6f7ffb0f0a2fdfeb285e392ac246b4f8c6941e01576,py,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0549
Z000135,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_extended/case_profiles.json,0,2765,1107,8c8fd8e5,0c6ce8d47b7582f23a816d166103327ed8fdd13193ae0323efb1fffa944151e4,json,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0039
Z000136,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_extended/coded_events.jsonl,0,107031,12903,108400dd,bd49bcd5e4f14aae11d824d7d1217ddfe4a9ec4922e391bc732844c1a134c82e,jsonl,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0623
Z000137,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_extended/results.json,0,13439,3775,af503406,d2d98089c93c80416adcaf3f89ec3c7fe647b6044cb8668f8ed60f96f1243402,json,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0709
Z000138,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_extended/run.log,0,13439,3775,af503406,d2d98089c93c80416adcaf3f89ec3c7fe647b6044cb8668f8ed60f96f1243402,log,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0709
Z000139,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_pilot/REPORT.md,0,3769,2300,6f9b8bab,1aa7b58ac505604f6ea7f609ec794159bbf16a5a6096c3bcde13cece075a3d2e,md,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0089
Z000140,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_pilot/analyze.py,0,4405,1459,620ae9ca,1235cb85847eb3826bc345d4daf1fc10d9c995e487f99f17af7780afa30bcbe1,py,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0058
Z000141,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6.zip,Towow_A2A_Independent_Research_v0.6/experiments/R7P_public_trace_pilot/coded_events.jsonl,0,29568,5340,9fd62f77,703cea1d884b0ecd932cb7071da4b7f0872970ba99ff2c09dad0687823bca2c1,jsonl,v0.6-public-process,experiment-or-result,archival-calibration,zip-member,D0360
