record_id,source_path,source_sha256,heading_level,heading,line_start,line_end,phase,artifact_type
S000110,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,2,1. 证据阶梯,3,12,v0.3-independent-rebuild,evidence-or-decision-ledger
S000111,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,2,2. 当前结论状态,13,44,v0.3-independent-rebuild,evidence-or-decision-ledger
S000112,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,3,可以作为系统设计依据,15,25,v0.3-independent-rebuild,evidence-or-decision-ledger
S000113,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,3,有较强候选证据，但必须进入真实主体实验,26,33,v0.3-independent-rebuild,evidence-or-decision-ledger
S000114,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,3,仍然开放,34,44,v0.3-independent-rebuild,evidence-or-decision-ledger
S000115,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,2,3. 本轮实验规模,45,48,v0.3-independent-rebuild,evidence-or-decision-ledger
S000116,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,2,4. 最重要的负结果,49,62,v0.3-independent-rebuild,evidence-or-decision-ledger
S000117,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/01_实验与证据总账_v0.2.md,28d3fc0eb6fb96d6022b23ca17e0a3590233dc2c7585c9ff7fb23389f250af17,2,5. 证据入口,63,72,v0.3-independent-rebuild,evidence-or-decision-ledger
S000118,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,1,主张—证据—Design Delta 账本 v0.2,1,276,v0.3-independent-rebuild,evidence-or-decision-ledger
S000119,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C01｜开放非标准协调的行动空间不是固定集合，而会随问题重构、主体发现、工具、伙伴、授权和现实 probe 改变。,5,12,v0.3-independent-rebuild,evidence-or-decision-ledger
S000120,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C02｜共同现实不要求共享完整世界模型，只要求行动所需的权威主张、条件、承诺、效力和接受可相互引用。,13,20,v0.3-independent-rebuild,evidence-or-decision-ledger
S000121,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C03｜概率智能、能力、权威、认领和接受彼此正交，不能由模型置信度相互替代。,21,28,v0.3-independent-rebuild,evidence-or-decision-ledger
S000122,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C04｜Agent 应作为外部可认证、连续、范围化授权和可追责的实体建模，其内部实现不受协议约束。,29,36,v0.3-independent-rebuild,evidence-or-decision-ledger
S000123,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C05｜一个权威根可以产生多个分身/角色；把范围压成并集会产生跨角色越权。,37,44,v0.3-independent-rebuild,evidence-or-decision-ledger
S000124,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C06｜实体连续性和授权连续性必须分开：组件轮换可保持实体，授权撤销必须终止动作。,45,52,v0.3-independent-rebuild,evidence-or-decision-ledger
S000125,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C07｜A2A 的理论不可约性来自独立权威、拒绝、责任和接受，而不是点对点消息拓扑。,53,60,v0.3-independent-rebuild,evidence-or-decision-ledger
S000126,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C08｜在双边、干净、信息充分场景中，中介制品没有语义优势并可能增加成本。,61,68,v0.3-independent-rebuild,evidence-or-decision-ledger
S000127,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C09｜中心化在任务投影充分、委托完整、目标一致、状态新鲜等条件下可成为保真且更便宜的压缩。,69,76,v0.3-independent-rebuild,evidence-or-decision-ledger
S000128,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C10｜无法证明 CollapseSafe 时，中心可能以表面效率换取越权、漏失和目标偏移。,77,84,v0.3-independent-rebuild,evidence-or-decision-ledger
S000129,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C11｜数据使用会产生新的查询、推断、共同制品、承诺、效果和学习对象。,85,92,v0.3-independent-rebuild,evidence-or-decision-ledger
S000130,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C12｜只控制源数据第一次访问无法约束多步衍生、用途变化和撤销。,93,100,v0.3-independent-rebuild,evidence-or-decision-ledger
S000131,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C13｜平台默认拥有全部过程/衍生数据和不可撤销训练权，与主体主权和真实拒绝目标冲突。,101,108,v0.3-independent-rebuild,evidence-or-decision-ledger
S000132,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C14｜系统目标应优化真实稳定处置，而非原始成交率。,109,116,v0.3-independent-rebuild,evidence-or-decision-ledger
S000133,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C15｜真实性惩罚单独使用会降低虚假成交，但可能成为低召回拒绝器。,117,124,v0.3-independent-rebuild,evidence-or-decision-ledger
S000134,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C16｜显式 Unknown 可减少错误拒绝，但会把成本转化为未决与后续探问。,125,132,v0.3-independent-rebuild,evidence-or-decision-ledger
S000135,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C17｜静态能力卡无法穷尽通过工具、授权、伙伴、训练或任务重构形成的行动空间。,133,140,v0.3-independent-rebuild,evidence-or-decision-ledger
S000136,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C18｜模型提出可能性不等于主体拥有能力；只有形成动作成功并产生证据后才能更新能力。,141,148,v0.3-independent-rebuild,evidence-or-decision-ledger
S000137,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C19｜形成和运行属于不同但交错的控制制度：未稳定部分适应性形成，稳定子图确定性编译。,149,156,v0.3-independent-rebuild,evidence-or-decision-ledger
S000138,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C20｜ActionAttempt、Effect、Adoption、Verification、Acceptance 和 Settlement 必须区分。,157,164,v0.3-independent-rebuild,evidence-or-decision-ledger
S000139,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C21｜朴素状态机允许大量规范捷径；硬 gate 能在有界范围内消除已定义违规。,165,172,v0.3-independent-rebuild,evidence-or-decision-ledger
S000140,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C22｜R5.4 主要证明规范表达增量，不证明能力形成或 A2A 净价值。,173,180,v0.3-independent-rebuild,evidence-or-decision-ledger
S000141,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C23｜R5C 证明跨技术权威域的局部能力形成，但不证明真实人类/组织接受或商业价值。,181,188,v0.3-independent-rebuild,evidence-or-decision-ledger
S000142,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C24｜现有 A2A/MCP 互操作部件可作为传输与工具层，但未定义本研究所需的权威实体、关系形成和现实接受语义。,189,196,v0.3-independent-rebuild,evidence-or-decision-ledger
S000143,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C25｜VC、ODRL/UCON、provenance 等是身份/权利/来源部件，而非完整共同可行动性构成系统。,197,204,v0.3-independent-rebuild,evidence-or-decision-ledger
S000144,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C26｜matching with contracts 等机制通常从已定义的合同集合开始；通爻的核心问题发生在合同/关系对象形成之前。,205,212,v0.3-independent-rebuild,evidence-or-decision-ledger
S000145,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C27｜真实主体进入后，权力、策略行为、代表性和第三方外部性会成为当前模型未覆盖的核心变量。,213,220,v0.3-independent-rebuild,evidence-or-decision-ledger
S000146,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C28｜通爻是否比人类经纪、人类+AI 或最小权限中心具有正商业净值仍未知。,221,228,v0.3-independent-rebuild,evidence-or-decision-ledger
S000147,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C29｜真实主体认领不能由自动 Adoption 或模型预测代替。,229,236,v0.3-independent-rebuild,evidence-or-decision-ledger
S000148,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C30｜当前最优研究路线是先建立最小仪器和真实 Principal 低风险实验，而不是先建完整平台。,237,244,v0.3-independent-rebuild,evidence-or-decision-ledger
S000149,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C31｜模型能力增强会放大模糊授权的真实越权效果，而不会自动修复权限边界。,245,252,v0.3-independent-rebuild,evidence-or-decision-ledger
S000150,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C32｜范围化授权只能保证 Authority safety，不能自动保证 Objective fidelity。,253,261,v0.3-independent-rebuild,evidence-or-decision-ledger
S000151,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C33｜标准化、目标一致且权限稳定的任务应旁路复杂形成机制。,262,269,v0.3-independent-rebuild,evidence-or-decision-ledger
S000152,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/evidence/claim_evidence_design_delta_v0.2.md,e452680383d5ba3b45f07f470d6f4ca758a453feaa068d36ecbc80ebc23afb69,2,C34｜模型、工具或执行器升级不得改变 mandate 的范围；升级后的能力必须重新经过同一权威与效果门。,270,276,v0.3-independent-rebuild,evidence-or-decision-ledger
S000153,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,1,通爻 A2A 跨实验综合与可靠性审查 v0.3,1,671,v0.3-independent-rebuild,experiment-or-result
S000154,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,2,摘要,9,28,v0.3-independent-rebuild,experiment-or-result
S000155,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,2,1. 先区分四种“实验结果”,29,64,v0.3-independent-rebuild,experiment-or-result
S000156,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,1.1 构造保证,33,42,v0.3-independent-rebuild,experiment-or-result
S000157,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,1.2 条件性机制发现,43,52,v0.3-independent-rebuild,experiment-or-result
S000158,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,1.3 形式反例或有界安全证据,53,56,v0.3-independent-rebuild,experiment-or-result
S000159,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,1.4 技术域现实证据,57,64,v0.3-independent-rebuild,experiment-or-result
S000160,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,2,2. 十个系统问题与当前证据,65,456,v0.3-independent-rebuild,experiment-or-result
S000161,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,2.1 目标函数：成交率能否代表真实解决？,67,117,v0.3-independent-rebuild,experiment-or-result
S000162,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,R6-A 的反例,69,78,v0.3-independent-rebuild,experiment-or-result
S000163,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,独立交叉验证的补充,79,97,v0.3-independent-rebuild,experiment-or-result
S000164,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,综合判断,98,108,v0.3-independent-rebuild,experiment-or-result
S000165,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,Design Delta,109,117,v0.3-independent-rebuild,experiment-or-result
S000166,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,2.2 Agent 实体：一根信任根是否足够？,118,180,v0.3-independent-rebuild,experiment-or-result
S000167,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,R6-B,122,135,v0.3-independent-rebuild,experiment-or-result
S000168,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,独立交叉验证,136,144,v0.3-independent-rebuild,experiment-or-result
S000169,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,综合判断,145,168,v0.3-independent-rebuild,experiment-or-result
S000170,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,Design Delta,169,180,v0.3-independent-rebuild,experiment-or-result
S000171,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,2.3 能力提升：更强模型是否自动更安全？,181,221,v0.3-independent-rebuild,experiment-or-result
S000172,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,模糊授权下的能力放大,185,196,v0.3-independent-rebuild,experiment-or-result
S000173,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,授权安全不等于目标忠实,197,206,v0.3-independent-rebuild,experiment-or-result
S000174,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,标准化负对照,207,210,v0.3-independent-rebuild,experiment-or-result
S000175,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,4,Design Delta,211,221,v0.3-independent-rebuild,experiment-or-result
S000176,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.3/experiments/00_跨实验综合与可靠性审查_v0.3.md,c809c93745b3f80e3e3f770930e4331921371331aee04eb090aa1554fd20d068,3,2.4 数据：一次授权能否覆盖后续使用？,222,263,v0.3-independent-rebuild,experiment-or-result
